URL,Product Name,Price,Overall Rating,Overall # of Reviews,User,Location,# of User Reviews,User Rating,Rating Title,Rating Description,Sizing
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=150,The Vase Frill Bikini,$63.00,4.5,3,Carlienne MacQueen,NEW ZEALAND,3,4,Happy,"When I first saw the colour and pattern I wasn't too sure whether or not I would like it, however it is very flattering and the pattern looks good in person. 
The cut is perfect for the bottoms (I got a size 0) and the top is also the correct size however the length of the bikini top is a bit shorter than expected (possible due to the fact that I am a bit bigger than a size 0). 
Overall a very good purchase!",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=150,Papillon Drape Jumpsuit Cover Up,$135.00,5,1,tonia,"Louisville, Ky",1,5,zimmermann,"size small or medium   5 feet tall   140 lbs I would love to have this item in black I want to wear this beautiful jumpsuit to the beyonce concert here in Louisville, Kentucky in December 2013. ive looked everywhere for this item after viewing it on the internet and finally found it on shopbop. I want it so bad but its saying that youre all out. im really hoping  that you get another one by December 2013. please email me if so.even if you find something similar to it but I hope its this one. if it can be found anywhere else please contact me also. I would also love to see other items that you have in different styles. I love being different and love unique styles. im a beautician here in Louisville, Kentucky and alwaya attending hair shows as well as fashion shows, concerts and plays.i love traveling. I love on line shopping for myself and others and I have two daughters that loves hair and fashion also. one here and one living in Atlanta Georgia. please keep me up on all the latest!!!",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=150,Rising Floral Shift Dress,$93.00,5,3,Tyler_Oz,"Sydney, Australia",3,5,Georgeous design,I loved the fabric design even more than the photos. Fits well and isn't too bulky. Fabric is slightly sheer so you may have to wear a cami.,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=150,The Vase Underwire Bikini,$69.00,3.5,2,puddel,Denmark,1,4,good,it was good but a bit small. ,Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=150,The Vase Underwire Bikini,$69.00,3.5,2,stephwong,"Adelaide, South Australia",5,3,color didn't match,"the color of the floral top is a lot different than seen on screen (a lot darker)-it didn't seem to match well to the purple bottom in real life. the quality/material was very good. sadly, had to return it.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=150,Collision One Piece Swimsuit,$162.50,3.5,3,Fluff n Stuff,Canada,34,2,"Good bottom, bad top","I ordered the size 1.  The bottom half was perfect.  I am a size small, 120lbs, B34 bra size, I take a size 27 jeans.  The top half was ridiculous, if I bent forward or twisted around, my top half would have fallen out.  The cups are small and didnt provide much coverage.  You would need to be an A cup to have proper coverage that wasnt obscene.  There are mini straps that come with the suit to help keep the top part up, but they really didnt solve the problem.  So if you want a suit to lay around your back yard this would be fine.  However, if you will be moving around bending over and generally on the move, this is not a suit for active wear.  But beautiful material, pattern, quality, and bottom half design.",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=150,Locket Triangle Bikini,$72.00,5,1,AlenaS,"Moscow, Russia",26,5,Cute bikini,"Great bikini- not too ""leopard"" thx to the top but fun and sexy. Had to go for size 3 due to bigger cup (34D) - and the top fits just but bottoms quite big although due to ties can be fixed tighter. 
DO hand wash it.. As ties detailed with cute heart locks and keys they ripped stitching a little when machine washed (even placed in underwear wash bag)  ",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=150,Frill Bandeau Bikini Top,$34.50,5,3,Dayna,"NY, NY",252,5,So In Love,"Gorgeous! I'm a 34B/32C and needed a size 1, but it was sold out so I purchased the 0. Yes, it was small, but definitely doable. The underwire on the top of the bikini was different, although I really liked it because it gave you extra security knowing the top would stay in place. The color is so pretty especially against olive skin. ",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=150,Frill Bikini Bottoms,$21.00,5,1,Dayna,"NY, NY",252,5,So In Love,Gorgeous! These bottoms are so girly and more importantly comfortable. The color is so pretty especially against olive skin. ,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=150,Lacquer Frill One Piece Swimsuit,$203.00,1,1,Love bug,Raleigh NC,14,1,Made for a giant,"Ordered this bathing suit as well as another one by a different designer....not sure on fit. This bathing suit did not fit at all. Not even close! I am 5'4"" 102 pounds and the size 0 was huge. Never had a bathing suit fit like this. There was a lot of material and felt cheap. I ended up returning and keeping the very awesome bathing suit zero mark and Maria....this bathing suit fits like a glove and you could tell it was made well. ",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=150,Pleated Cover Up Maxi Dress,$88.50,5,1,ElegantJerseyGirl,New Joisy Shore,80,5,Lovely,Medium fits tts. Gorgeous over a bathing suit somewhere nice or with a slip as a dress with flats. 5ft 5in.did not need to hem. Well made product.,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=150,Frill Underwire Bikini Top,$115.50,3,1,KatieSh,Chicago,6,3,Cups Set Far Apart,"I loved the patern of this suit and it fit well aside from the fact that the cups were set a little far apart. That may seem odd, but it was just a tiny bit off that I couldn't justify keeping it. Might try it a size down if it becomes available. ",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=150,Celestial Tucked One Piece Swimsuit,$238.00,5,1,lovethesimplelife,Indiana,5,5,*Darling* bathing suit,"I absolutely love this bathing suit! I usually wear bikinis, but wanted to mix things up a bit and I've been looking for a cute one piece. Detail is amazing. Colors are perfect. The silver band across the waist and along the top are a great touch. It's a beautiful piece. I'm so happy I ordered this. I got a 1 and it fits perfect. I'm 126lb, 5'7. ",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=150,Allure Swing Cover Up Dress,$180.00,5,1,Ekaterina_K,"Moscow, Russia",16,5,Perfect dress for the beach,"I usually wear 1 in Zimmermann and has more or less the same parameters as the model, but my height is only 1,62cm. Since the dress on the model looks huge I sized down and it was the right decision. The dress still looks oversized but it sits right. Perfect dress for the beach. ",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=165,Celestial Frill Triangle Bikini,$120.00,5,2,Ekaterina_K,"Moscow, Russia",16,5,LOVE LOVE LOVE,"Just got the bikini. It is amazing. Looks exactly how it is on the picture. I am 1,62 cm, 34B, hips 93cm, chest 83. The top sits good. The bottom could be a biiit bigger, but i'd better lose 1 kg ",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=165,Zoe Frill Bikini,$154.00,5,2,Julia Froese,Canada,8,5,Amazing Amazing Amazing,"So I love Zimmermann, this is my second bikini from them and it's so beautiful. Really love the bottoms. Nice and low but moderate coverage on the back. I am also going to buy a cheap pair of red bottoms as I think that will look great with the bandeau. LOVE IT! 
Perfect sizing, especially if you're small. (I'm 5'5 and 110lbs. and A/B cup)",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=165,Collision One Piece Swimsuit,$162.50,3.5,3,Cquiles,Los Angeles,27,4,Gorgeous,"Such a unique, gorgeous suit and very flattering.  I found it for $100 less on another site, so returned this one, but the suit itself is gorgeous.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=165,Collision One Piece Swimsuit,$162.50,3.5,3,LParks,"Seattle, WA",6,5,Truly fabulous bathing suit,"This is the highest quality bathing suit I have ever found.  the fabric is thick, the design is flattering and flawless.  I am a 6 on top and 8/10 on bottom with a very small waist.  I bought the 3, but probably could have done the 2.  I am obsessed, cant wait to wear it!",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=165,Collision Lace Underwire Bikini Top,$45.00,5,1,grigri,"Brussels, Belgium",1,5,best bikini ever,"I have the black-cream version, totaly beautifull! Perfectly executed with eye for details. I took size 2 because I have a C-cup, it works. This must be one of my best bikinis ever.  ",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=165,One Shoulder Maxi Dress,$475.00,5,1,dancergal19,"Washington, DC",4,5,Beautiful,"I got this dress for a spring gala.  It is stunning, I'm so glad I ordered it.  It's even more flattering in person than how it looks online.  I am petite and narrow and usually wear a size 0 but ended up going with a 1 in this dress.  Overall the 0 fit but was uncomfortably snug in the rib cage area.  I'd recommend going up if you're in between sizes.",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=165,Frill Bandeau Bikini Top,$34.50,5,3,GeorgeRoss80,"New York, New York",3,5,Gorgeous!,This bikini fits perfectly and is very flattering. I wasn't sure how the top would fit due to the unusual design (underwires over the top of the bra and elastic on the bottom) but it fits snugly and doesn't feel like it will slip off in the surf like many bikinis. I got the bottoms too and they are really flattering. I can't wait to wear this. I am 175cm and 60kg and got the size 2 which is a medium. The fit is perfect,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=165,Brightside Floating Underwire Bikini,$115.00,5,1,lemonie,Canada,4,5,Love it,Fits perfectly. Size 0 sounded small but glad I ordered it based on the measurements as it fits great! Looks exactly like in the pictures,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=165,Elixir Crochet Cover Up Dress,$175.00,4,1,Aubs,"Plano, TX",38,4,So many compliments,"I love this dress. I have used it as a swimsuit cover up and as a day dress. It's great belted or without a belt. I only wish it was a little longer, I'm 5 8 so it's longer on me than on the model, but it rests at kind of an awkward length. No one notices but me though because the dress is really just dazzling!",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=165,Oasis Frill Bikini,$154.00,5,1,Olga_A,"Moscow, Russia",3,5,my head is  a jungle ))),"looks bizarre, but is SO cool! And flattering, indeed . I'm 32B/34A cup, and  ruffles do add extra volume where needed :)",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=165,Dazed Botanical Twist Dress,$208.50,4,1,russiandoll,"Moscow, Russia",53,4,nice but very overpriced,"This dress is very cute an nice on, but its extremely overpriced! Its 700$, when the actual price shouldnt be more then 200-300 on my opition. Nice silk and design, but way too much money. I returned it.

",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=165,Rising Floral Shift Dress,$93.00,5,3,Molly ,"Los Angeles, CA",5,5,Nice print,"Very wearable dress for different occassions.  Very easily dressed up or down, which I love.  Fit is loose.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=165,Rising Floral Shift Dress,$93.00,5,3,Amy J,Wisconsin,6,5,Perfect Dress,"Very cute dress!  Fits perfectly, not too short.  ",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=165,The Vase Frill Bikini,$63.00,4.5,3,ejof,"Chicago, IL",2,4,Cute!,"I ordered a size 1 - I'm 120 lbs about 5'6"" athletic build. The bottoms fit, a little snug, but a size bigger would be too big. I'm a 32C and the top is a little small, I can pull it off, but will have to be conscious of not popping out. Since the suit came as a set I can't get a size 2 top and size 1 bottom, that would be ideal sizing. Besides that, LOVE it :)",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=165,Collision Low Bikini Bottoms,$21.00,5,1,fashionmommy,canada,116,5,Very flattering ,Smooth fit and great color. ,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=180,The Vase Cover Up Dress,$97.50,3.5,2,Minou,san francisco ca,52,3,Silk dress with limited leg movement,"The floral print is fine, a little too subdued for my taste. The dress has restricted movement about the thighs. the lower part of the dress is constructed with a ""band"" of material which constricts movement.You do need to use care when walking in the dress. It is easy to rip because of the restrictive movement allowed.

I prefer a dress that had more flowing movement to it. The material is very soft and feels nice against the skin.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=180,The Vase Cover Up Dress,$97.50,3.5,2,ADDICTION,SPRUCE GROVE AB.,23,4,VASE COVER UP DRESS,TOO SMALL IN CHEST  IF I GO UP A SIZE WILL BE WAY TOO BIG ELSEWHERE AS ALREADY IS PLENTY BIG IN THE BODY OF THE DRESS.  REALLY CUTE THOUGH.  HAS TO GO BACK.,Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=180,Roll Dress,$85.50,2,1,Catsydnet,Sydney,165,2,See through,Poor cut,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=180,Independent Peacock Dress,$187.50,5,1,russiandoll,"Moscow, Russia",53,5,gorgeous dress,"Its such a beautiful dress!! I absolutely love the print and the fabric is very nice as well, - soft and luxurious. The fit is very creative. ",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=180,Twist Midi Dress,$234.00,2.5,2,jazmob,"MELBOURNE, AUSTRALIA",13,3,not quite right,"Gorgeous dress, gorgeous material, beautiful print. I have wanted this dress ever since the collection was released.. However the fit is all wrong. I usually wear a 2-3 in zimmerman and I ordered a 3. The body is really large, the chest doesn't sit right and the arms are REALLY SMALL! I still haven't decided if I am going to keep this dress or return it. ",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=180,Twist Midi Dress,$234.00,2.5,2,forevasun,"Shanghai, China",24,2,Poor fitting ,"The dress looked so pretty on the website but it was so poorly constructed.  The sleeves was so tight that if I bent my elbows it might rip the seams and the fabric has no stretch.  Oddly, the waist was loose which should have been fitted.  I returned it.  ",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=180,Glasshouse Romper,$88.50,3.5,3,Sue S,"Milwaukee, WI",6,3,Large fit,"Was hoping this romper would work, as I loved the color scheme of floral print!
I tried my usual size (XS). Unfortunately, the fit was just too large all around.
I tried positioning the tie (which is like a drawstring) at every possible combination of rise and slack (natural waist, hips, loose, close, etc.) hoping to find a doable fit, but just too large.
The fabric is very breezy and light-weight-- would be great for hot weather.
The colors of the floral pattern appear much darker in person compared to photographs and provide a kind of unusual/unexpected, but beautiful contrast to the light summery feel of the style!",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=180,Glasshouse Romper,$88.50,3.5,3,Calistyle,"Los Angeles, CA",5,3,A Little Long,"This romper would be great for someone with longer legs. I'm 5'2 so the shorts were quite long on me, even when I tried to pull the romper up higher on my waist. It would have been adorable if the inseam was a bit shorter or if my legs were longer. Sadly, I had to return it.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=180,Glasshouse Romper,$88.50,3.5,3,Lovemystyle,"Sydney, Australia",159,5,Love love love,"Great fit, beautiful colors, looks really good with a wider belt. For all the XS ladies out there, size 0 is perfect. I am in-between an XS and Small, and 0 is the perfect fit. Love this!",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=180,Zoe Frill Bikini,$154.00,5,2,Shopsavvy,Toronto,32,5,love the colours!!!,im a 32c/26 in denim and ordered the size 1.  the top is slightly more snug but as with most suits they stretch over time so im keeping it. bottoms fit perfect which is why i didnt size up. the front is lined but the back is not on the bottoms.  love the look and am very happy :)  ,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=180,Shoestring Maxi Dress,$103.50,4,1,Black velvet rose ,"Oslo, Norway",253,4,Nice dress from Zimmermann,"The dress is simple, delicate and beautiful. Love the back:-). Unfortunately I bought it one size too big. Zimmermann bikinis are normally small in size so I bought a large, but should have bought a medium. I am a size 6. To Shopbop: The dress was full of wrinkles when I opened it which was very annoying. ",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=180,Brightside Rash Guard Top,$97.50,5,1,finaesperanza,"Sacramento, CA",1,5,Best Splurge Ever,"This top is beautifully made, high quality and fits very well - I am 5'11"" 155lb and the large is perfect. It's comfortable and striking and will look great over so many different bathing suits. At first I wasn't sure I could justify the cost but I'm very happy to have made the investment because I know I will get tons of use out of it, in and out of the water, and will be protecting my skin in the process.  Thank you Zimmermann, more rashies please! 


",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=180,Strapless Underwire Long Dress,$135.00,3.5,3,Jarvie,Malaysia,20,2,Disappointed,"I was disappointed when this dress arrived. The pictures are lovely but the dress is definitely lacking in real life. I got the size 1 on the advice of another reviewer stating the size was smaller than previous Zimmerman lines, it isn't. Quite true to size -  I should have got the zero. The colour is not the rich burgundy of the photos but more of a purple. The bust detail (folds) also looks quite uneven from right to left sides. It's going back and I won't bother getting the next size down. ",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=180,Ruched Strapless Gown,$142.50,4.5,2,ag142,NY,1,5,Beautiful Dress,"I purchased it in the tan and was a bit more snug in the top area than expected. I bought a Zimmermann dress last year and was a size 1 (for reference, I wear a size 6 in US sizing). I ordered a size 1 in this dress and I couldn't even get it to zip up past my natural waist and instead I had to reorder this dress in a size 2. That being said, this dress is beautiful. The structuring of the bust area is gorgeous and makes my waist look super tiny! Once I saw that it'd gone on sale, I couldn't pass up the offer. Definitely well worth the price! ",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=180,Spilt Coffee Mini Dress,$141.00,4.5,2,MARISA S,Australia Melbourne ,1,5,ZIMMERMANN MINI DRESS,GREAT ZIMMERMANN DRESS VERY COMFORTABLE AND FLATTERING ON,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=195,Ruched Strapless Gown,$142.50,4.5,2,El3452,London,3,4,Zimmermann gown,Lovely dress. Much smaller and shorter than expected.,Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=195,Spilt Coffee Mini Dress,$141.00,4.5,2,Adge,"Melbourne, Austrlaia",1,4,Zimmermann dress,"The dress fits perfectly and I love the style, the colours also matched the online pictures. However I was a little annoyed that after a few days of purchasing the dress was dramatically reduced in price again!",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=195,One Shoulder Maxi Dress,$142.50,4,1,HermioneG,"Dallas, TX",4,4,Gorgeous dress - runs small,I bought this dress in Porcelain for a formal event - it is really gorgeous but runs VERY small. I am a size 4 and the size 1 (Small) was so small I couldn't even zip it.  I had to return unfortunately because my size was sold out. It has a great grecian feel without being over the top. The draping on the top portion is even prettier in person. ,Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=195,Balance Printed Dress,$225.00,5,1,josieposy,singapore,2,5,Gorgeous prints!,Love this dress. Am usually a US 0-2 and Zimmermann's 0 is a little tight but the floral print and the drapes make it absolutely stunning!,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=195,Runaway V Neck Cover Up Dress,$276.50,1,1,Lindyloo,Australia Melbourne ,13,1,Not for me,I love the fabric and look of this dress but sadly didn't work on me and made me look like I was wearing a tent. Maybe on someone taller (I'm 5ft1) it might work better? Needless to say I returned.,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=195,One Shoulder Dress,$103.50,4.5,3,hellofromJYC,"San Francisco, CA",1,5,Divine! ,"Purchased this dress for NYE. I'm not much of a lace or sequin kind of girl but the one thing I die for is draping so I knew this dress was the one! I'm 5'1"" and rather petite so the 0 fit beautifully. The skirt was a tad long and slightly voluminous for my taste (but maybe I just like things short) so I had to do a few alterations. The top fit tightly across my chest (I'm 32B / 34A) so if you happen to be a bit busty I would recommend sizing up to fit your chest then altering the skirt. ",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=195,One Shoulder Dress,$105.00,5,2,bigbarbiedoll,"Fresno, CA",17,5,Nice dress,"I got this dress before it went on sale, I feel so ripped off... lol. However, the pink color was pretty and the fit was nicer than I expected it to be because it looked so small. I actually like the tight fit and I could wear any shoes with it. ",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=195,One Shoulder Dress,$105.00,5,2,lissy,singapore,26,5,stunning mini delight,"this dress fits perfectly although a slightly large 0 
super sexy and elegant love it ",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=195,Back Drape Dress,$98.75,4,6,aaprov,Washington DC,4,5,LOVEEE!!!,"I am a 20-year-old and wore this dress and it was perfect!  I am a little but heavier and got the largest size (5'6'', 36C, and 160) and it was just a little snug, nothing too bad.  The draping was perfect and hid all of my flaws and was incredibly flattering.  Definitely recommend getting a tan though beforehand!  I got so many compliments on this and would recommend it to anyone!",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=195,Back Drape Dress,$98.75,4,6,laurainsb,"Santa Barbara, CA",6,4,so gorgeous- fits small!,"this dress was absolutely STUNNING in person, the folds are gorgeous, and it's a light silk so it's actually a lot less stiff than i thought it looked in the pictures. It was way too small and short in the size I ordered (a 3) so it got returned, but it was a beautiful dress. ",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=195,Strapless Maxi Dress,$105.00,4,2,laurainsb,"Santa Barbara, CA",6,4,really pretty,"this dress is made of really beautiful silk, I thought it was gorgeous, but the bust fit me a bit small, so it would slip down and then show a bit more cleavage than I was looking for, but if it fit it would have been really pretty.",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=195,Draped Dress,$93.00,4,5,jessicaha,"Auckland, New Zealand",8,5,Beautiful dress,Perfect in every way :),True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=195,Laced Strapless Dress,$207.50,5,1,JacquelineK,"Los Angeles, CA",1,5,Amazing,"I LOVE this dress.  I bought it in the light orangey/sherbet color.  I'm 5'8"" and 125lbs, got the Size 1, which fits like a dream.  ",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=195,Silk One Shoulder Long Dress,$133.50,5,1,russiandoll,"Moscow, Russia",53,5,GREAT!,"Nice dress! Bravo! So sexy and yet classy. The color is very neutural though, but pair with statement jewelry and shoes , youre gonna steal the show! I paired it with my python Fairytale Louboutins and some statement Alexis Bittar jewelry - I got compliments all night! I got a size 1 which is my regular size.. Im US size 2-4 or a Small , rarely ExtraSmall.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=195,Frill Rash Guard Top,$58.50,4.5,3,Jlmstocks,"Munich, Germany",74,4,Expected a tighter/tougher material,"But otherwise this is a good piece.  It is definitely versatile if you are in a beach environment (for wearing during swim or just around).  You can basically wear any plain bottoms with this top for swimming.  The sleeves are a little little more ugly in person and it's longer on me than the model (but the model has about 7 inches on me lol).

Under $100 is the right price.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=210,One Shoulder Dress,$103.50,4.5,3,rachdahl,San Luis Obispo,42,3,Loved but had to return,"The color is great, more purple than what is shown in the picture.  However I had to return because it was too tight in the bust.  I am a 36C/D and ordered the Med and it wouldn't zip up.  The large would be way too big on the bottom. I wish it was sized a little differently.  ",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=210,Frill Bandeau Bikini Top,$34.50,5,3,gtlv,California,6,5,just as expected,fit true to size/ this bikini is such a flattering color- perfect for the beach!,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=210,Hip Length Rash Guard Top,$136.50,4,2,dmac,"Sunshine Coast, Qld Australia",130,4,Ok for a plain rashy,It is well made and the colours are a little bland still its a Rashy and it will do the job... I sent back cause it did not really do much for me,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=210,Hip Length Rash Guard Top,$136.50,4,2,izumi,japan,37,4,good as the sun shade,The size is nice - not too tight but not lude at all. I also bought a short from stella mccartney in gery/beige and black legging for water sports and these are much perfectly.,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=210,Strapless Lace Back Dress,$148.50,3,1,km1704,New York City,13,3,Matronly,"Beautiful color and fabrication but made me look super hippy/matronly, and I'm petite. Something about the sewing on the waistline... Also it came almost to the floor on me in the back (I'm 5'2)",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=210,Savannah Splice Bikini,$66.00,2,2,DenimDoll,"Crystal River, Florida",4,2,Too Big of a Top!,"I was so excited for this Zimmerman to arrive. But, I was so sad when I tried it on. The bottoms fit perfectly, but I was so disappointed in the size of the top. I purchased a One, and expected the top to fit small, just as the bottoms did. It was way too big, even after clasping it, and the padding was really badly done. I am so disappointed and can not return because it was 70% off!",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=210,Savannah Splice Bikini,$66.00,2,2,ALvan,"vancouver, bc",5,2,Returned,The colour of this suit is great but the top is really strangely shaped. You can sort of tell on the model but one side is a lot smaller than the other. The clasp was also really finicky and kept getting stuck - very frustrating! ,Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=210,Frill Rash Guard Top,$58.50,4.5,3,dmac,"Sunshine Coast, Qld Australia",130,5,Love this hip Rashy,"Its spring here but feels like summer already.. this Rashy is a perfect cover up and looks great ...cute with swimmers and I feel comfortable walking around with it as a top with my jean shorts and my jeans, its quiet pretty and versatile. Already had plenty of use its well made too. Zimmermann are fab swimwear designers. I am usually a small and the 1 is a perfect size",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=210,Asymmetrical Phoenix Dress,$212.50,5,2,Csanka,Russia Ekaterinburg,2,5,Splendid dress!,"I bought his sister's wedding - and one of the guests of the bride confused me :)! Really romantic, tender and very, very beautiful! Millions of compliments guaranteed!",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=210,Devoted Frill Bikini Bottoms,$47.50,5,1,CHE.EK,Sweden,7,5,Too Cute!,"These bottoms are a great colour, they can be matched with almost all of my bikini tops. The brazilian bottom cut covers not too much but not too little. Very happy!",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=210,Bon Bon Swing Dress,$197.50,2,1,Avrilia,GREECE,1,2,Bon Bon Dress Review,"I had to return and re-order the dress as it was rather larger than expected.

The second dress looks nice on me, however there is something wrong with its tailoring under the right bust /armpit. I am lucky that the design of the dress hides this mistake.

I would have returned the dress however I have already paid more than 100 Euro just for shipping & custom expenses and I do not wish to be charged again.

It is a pitty that I had to spend more that 350 Euros for a faulty dress.

Regards
Avrilia Terzi",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=210,Phoenix Draped Dress,$197.50,5,2,Nylah,"Miami, FL",4,5,Beautiful and delicate,"Wonderful fit, loved the fabric and the length. I was afraid that it would be too short for me because it looks so short on the model, I weight 120 lbs and I'm 5,4"", and it was just the perfect length for me. It's sexy but elegant at the same time. I'm a 34c and the front upper part of the dress fits perfectly!  I ordered a size 1 in the blue shade. ",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=210,Strapless Draped Maxi Dress,$198.00,5,1,moon576,"Los Angeles, CA",158,5,really well made,"I love this dress.  It's really lovely and the boning and cut is very beautiful.  I think zimmermann dresses run small.  A 0 fits like a 0.  I'm 106 and 5'3"" and the 0 is perfect, but I would be aware that a larger chest might need to size up.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=210,Speakeasy Burning Floral Wrap Dress,$187.50,4,1,TB604,Vancouver BC,44,4,Hot dress!,"Wore this to a wedding, might have been a little too sexy for the occasion but still glad I purchased it. The fabric and print is stunning. They could have used less fabric just under the sleeve area but it's not a big deal. Great dress for a hot date with my husband or girls night out. Got loads of compliments. ",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=210,Dreamer Strapless Chain Maxi Dress,$118.50,5,1,Mummy,Australia. Sydney,15,5,Sexy dress,Love Love Love this dress. Got it for a great price on sale. My kids said the dress looks great on me. Love the material as it's thin for a warmer day and still you can dress it up with a heel or flats for a more casual feel.,True to Size / As Expected
