Country,URL,Name,Company URL,Business Focus,Rating
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Euro Exchange Securities UK Ltd,https://thebanks.eu/emis/euro-exchange-securities-uk-354790,international money transfers and currency exchange,3.15
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Euronet 360 Finance Limited,https://thebanks.eu/emis/euronet-360-finance-354791,prepaid payment processing for retailers,2.96
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,FAIR PAYMENTS LIMITED,https://thebanks.eu/emis/fair-payments-354972,payment cards and international transfers,3.86
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Fasterpay Ltd,https://thebanks.eu/emis/fasterpay-354793,payment processing solutions,3.69
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Fiat Republic Financial Services Ltd,https://thebanks.eu/emis/fiat-republic-financial-services-354821,providing flexible payments solutions,2.93
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,FIDO FINANCE LIMITED,https://thebanks.eu/emis/fido-finance-355210,payment solutions for businesses,3.43
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Financial House Limited,https://thebanks.eu/emis/financial-house-354909,banking and payment infrastructure,2.98
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Finblocks Ltd,https://thebanks.eu/emis/finblocks-355161,providing payment platform,2.31
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,FinPayTech Ltd,https://thebanks.eu/emis/finpaytech-354994,turnkey payment solutions,2.30
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Fintech Valley Ltd,https://thebanks.eu/emis/fintech-valley-355069,providing IBAN accounts,coming soon
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,FIRE FINANCIAL SERVICES LIMITED,https://thebanks.eu/emis/fire-financial-services-354965,integrated payment solutions for businesses,3.63
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,First Rate Exchange Services Ltd,https://thebanks.eu/emis/first-rate-exchange-services-354794,FX services for businesses,3.27
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Frontier Global Consultants Ltd,https://thebanks.eu/emis/frontier-global-consultants-354956,accessible business banking,4.56
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Frost Money Ltd,https://thebanks.eu/emis/frost-money-355258,providing e-wallets and payment cards,waiting list
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,GBXP LTD,https://thebanks.eu/emis/gbxp-354957,cross-border payments,2.89
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Gemini Europe Ltd,https://thebanks.eu/emis/gemini-europe-355170,crypto trading platform,2.84
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Glint Pay Services Ltd,https://thebanks.eu/emis/glint-pay-services-354797,providing buy/sell gold operations using Glint MasterCard cards,3.59
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Global Star Finance Ltd,https://thebanks.eu/emis/global-star-finance-354911,providing business accounts,3.22
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Google Payment Limited,https://thebanks.eu/emis/google-payment-354798,processing payment related to Google,internal entity
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Guavapay Limited,https://thebanks.eu/emis/guavapay-354968,alternative banking solutions,4.17
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,GVS Prepaid Limited,https://thebanks.eu/emis/gvs-prepaid-354799,issuing gift cards for UK and Ireland customers,acquired
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Hargreaves Lansdown Savings Limited,https://thebanks.eu/emis/hargreaves-lansdown-savings-355088,alternative savings accounts,internal entity
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,IFX (UK) Ltd,https://thebanks.eu/emis/ifx-uk-354802,providing foreign exchange and financial technology services,4.01
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Interpay UK ltd,https://thebanks.eu/emis/interpay-uk-355067,B2B-payments technology solution,3.79
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,IPAGOO LLP,https://thebanks.eu/emis/ipagoo-354817,providing cash management solutions,in administration
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,ISX Financial UK Ltd,https://thebanks.eu/emis/isx-financial-uk-355171,"payment, identity & e-money solutions",3.00
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Kashet Ltd,https://thebanks.eu/emis/kashet-355145,,waiting list
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,KURINGO UK LIMITED,https://thebanks.eu/emis/kuringo-uk-355259,international money transfers,2.94
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Larstal Limited,https://thebanks.eu/emis/larstal-355070,providing payment cards,2.57
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Leatherback Ltd,https://thebanks.eu/emis/leatherback-355157,providing multi-currency accounts,2.81
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Luxon Payments Limited,https://thebanks.eu/emis/luxon-payments-354955,foreign exchange and international transfers,3.16
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Lycamoney Financial Services Ltd,https://thebanks.eu/emis/lycamoney-financial-services-354807,issuing prepaid MasterCard cards,closed down
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,MAAYAN PAYMENTS LTD,https://thebanks.eu/emis/maayan-payments-355251,alternative banking services,3.52
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Meta Financial UK Limited,https://thebanks.eu/emis/meta-financial-uk-355330,payment processing for Meta Platforms,internal entity
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,MiFinity UK Limited,https://thebanks.eu/emis/mifinity-uk-355060,offering e-wallets and payment cards,3.64
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,MIR Limited UK Ltd,https://thebanks.eu/emis/mir-limited-uk-354808,e-wallets and payment cards,3.33
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Modulr FS Limited,https://thebanks.eu/emis/modulr-fs-354979,providing payment platform for businesses,3.47
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,MONAVATE LTD,https://thebanks.eu/emis/monavate-355162,providing frameworks for FinTechs,2.37
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,MONELIQ LTD,https://thebanks.eu/emis/moneliq-355184,payment solutions for merchants,2.80
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Monetley LTD,https://thebanks.eu/emis/monetley-355205,providing IBAN accounts,3.01
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,MoneyNetInt Ltd,https://thebanks.eu/emis/moneynetint-354810,providing international payment services,waiting list
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Monitox Ltd,https://thebanks.eu/emis/monitox-355084,providing payment solutions,3.14
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,MONTIFY LTD,https://thebanks.eu/emis/montify-355179,providing payment accounts,3.81
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Moorwand Ltd,https://thebanks.eu/emis/moorwand-354811,end-to-end payment solutions,3.62
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Nation Remit Ltd,https://thebanks.eu/emis/nation-remit-355209,remittance services,2.81
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,New Wave Capital Limited,https://thebanks.eu/emis/new-wave-capital-354970,credit cards for SMEs and self-employed,3.77
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Nium Fintech Limited,https://thebanks.eu/emis/nium-fintech-355194,global money transfers,3.76
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Nochex Ltd,https://thebanks.eu/emis/nochex-354974,payment solutions for businesses,3.68
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Noveba Limited,https://thebanks.eu/emis/noveba-354959,providing payment cards and e-wallets,3.11
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Nvayo Limited,https://thebanks.eu/emis/nvayo-354806,bespoke e-money products,2.95
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,OMEGA BAAP LIMITED,https://thebanks.eu/emis/omega-baap-355200,beneficial banking alternative,3.09
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,OMNIO EMI LIMITED,https://thebanks.eu/emis/omnio-emi-354851,proprietary payment platform for businesses,3.16
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,One Money Mail Limited,https://thebanks.eu/emis/one-money-mail-355061,B2B payment solutions,2.46
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,One Stop Money Manager Ltd,https://thebanks.eu/emis/one-stop-money-manager-354814,online payment processing for Internet merchants,in liquidation
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Opay Holding Limited,https://thebanks.eu/emis/opay-holding-355090,payment acceptance and processing,3.78
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Optal Financial Limited,https://thebanks.eu/emis/optal-financial-354816,B2B payment optimization solutions,acquired
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Optimus Cards UK Limited,https://thebanks.eu/emis/optimus-cards-uk-354912,white level debit card programs,2.98
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Ozan Limited,https://thebanks.eu/emis/ozan-354819,providing mobile payment application,3.16
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom, UK LTD,https://thebanks.eu/emis/parama-uk-355142,money transfers to Turkey,2.51
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,PAX2PAY LTD,https://thebanks.eu/emis/pax2pay-355329,B2B travel payments,3.03
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,PAYALLY LIMITED,https://thebanks.eu/emis/payally-355294,payment processing and accounts,3.47
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Payen Limited,https://thebanks.eu/emis/payen-354850,payment and cross-border solutions,3.46
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Payler Ltd,https://thebanks.eu/emis/payler-355277,online payment processing,3.08
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,PAYMENT CARD SOLUTIONS (UK) LIMITED,https://thebanks.eu/emis/payment-card-solutions-uk-355168,business expense solutions,2.89
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Paymentsense Limited,https://thebanks.eu/emis/paymentsense-354958,card processing for small businesses,3.61
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Paynetworx Group Ltd,https://thebanks.eu/emis/paynetworx-group-354805,card payment and merchant solutions,3.40
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Payoma Limited,https://thebanks.eu/emis/payoma-354824,digital payment solutions,3.41
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,PayrNet Limited,https://thebanks.eu/emis/payrnet-354825,digital finance and payment solutions for businesses,2.97
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,PAYRON LIMITED,https://thebanks.eu/emis/payron-355250,payment processing for e-commerce,2.85
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Paystree Ltd,https://thebanks.eu/emis/paystree-355197,providing payment accounts,3.66
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Payver Limited,https://thebanks.eu/emis/payver-355082,payment processing solutions,3.00
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,PAYWISER LIMITED,https://thebanks.eu/emis/paywiser-355095,innovative payment solutions,3.32
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,PIXXLES LTD,https://thebanks.eu/emis/pixxles-355249,payment acceptance and processing,3.69
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Pomelo Group Ltd,https://thebanks.eu/emis/pomelo-group-355147,payment solutions for businesses,3.43
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,PPRO Financial Limited,https://thebanks.eu/emis/ppro-financial-354829,payment platform for e-money and payments,3.64
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,PRACTIKA FINANCE LTD,https://thebanks.eu/emis/practika-finance-355160,providing IBAN accounts,2.68
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Prepaid Financial Services Limited,https://thebanks.eu/emis/prepaid-financial-services-354830,providing payment cards solutions,2.87
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Privalgo Limited,https://thebanks.eu/emis/privalgo-354913,foreign exchange solutions,3.64
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Privat 3 Money Ltd,https://thebanks.eu/emis/privat-3-money-355083,providing IBAN accounts,waiting list
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Project Imagine Ltd,https://thebanks.eu/emis/project-imagine-355078,building FinTech solutions,2.19
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,PSI-Pay Ltd,https://thebanks.eu/emis/psi-pay-354833,partner sponsorship payment solutions,2.63
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Recary Ltd,https://thebanks.eu/emis/recary-355182,global payment services,3.60
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Redbanx Limited,https://thebanks.eu/emis/redbanx-355085,global banking platform,2.63
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,REMITTANCE360 LTD,https://thebanks.eu/emis/remittance360-355163,payment remittance infrastructure,2.73
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Remium Limited,https://thebanks.eu/emis/remium-355196,online payment processing,2.81
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,RightCard Payment Services Limited,https://thebanks.eu/emis/rightcard-payment-services-354835,financial technology solutions,2.70
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,RONGHAN INTERNATIONAL LIMITED,https://thebanks.eu/emis/ronghan-international-355257,payment acquiring,2.46
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,SafeNetPay Services Company Limited,https://thebanks.eu/emis/safenetpay-services-company-355201,online business accounts and payment processing,3.40
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,SEACHANGE FINANCIAL SERVICES LIMITED,https://thebanks.eu/emis/seachange-financial-services-355062,consulting services,2.40
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Sedel Capital LLP,https://thebanks.eu/emis/sedel-capital-354990,UK banking infrastructure platform,2.42
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Sendspend Limited,https://thebanks.eu/emis/sendspend-355241,e-wallets and payment processing,2.96
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,SETTLEGO SOLUTIONS LIMITED,https://thebanks.eu/emis/settlego-solutions-354792,global banking and payments platform,2.97
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Shout 2020 Limited,https://thebanks.eu/emis/shout-2020-355279,providing payment services,2.38
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Shrap Ltd,https://thebanks.eu/emis/shrap-354964,e-wallet and e-payment solutions,2.78
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Silicon Silk Ltd,https://thebanks.eu/emis/silicon-silk-355173,delivering payment gateways,2.59
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Simplepay London Ltd,https://thebanks.eu/emis/simplepay-london-355063,providing IBAN accounts,3.07
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Squareup Europe Ltd,https://thebanks.eu/emis/squareup-europe-355072,payment solutions for businesses,3.42
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Straal Ltd,https://thebanks.eu/emis/straal-355080,payment solution for disruptive businesses,2.94
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Sunrate Partners UK Limited,https://thebanks.eu/emis/sunrate-partners-uk-355068,international payments for businesses,3.45
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,SWIPE INTERNATIONAL LTD,https://thebanks.eu/emis/swipe-international-355246,international remittance,2.07
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,SYNC.MONEY UK LTD,https://thebanks.eu/emis/sync-money-uk-355195,mobile application for financial accounts aggregation,in administration
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Syncom (UK) Limited,https://thebanks.eu/emis/syncom-uk-355208,easy-to-use online banking technology,suspended
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,SYSTEM PAY SERVICES LTD,https://thebanks.eu/emis/system-pay-services-355159,providing payment gateway,2.39
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,TalkRemit Ltd,https://thebanks.eu/emis/talkremit-354842,simple and secure money transfers,3.53
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Taptap Send UK Limited,https://thebanks.eu/emis/taptap-send-uk-354978,mobile money transfers,3.04
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,TEAPAYMENT LTD,https://thebanks.eu/emis/teapayment-355189,mobile payment platform,2.07
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,The Currency Cloud Limited,https://thebanks.eu/emis/the-currency-cloud-354844,providing payment infrastructure,4.45
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,The Foremost Currency Group Limited,https://thebanks.eu/emis/the-foremost-currency-group-354999,foreign exchange and international payments,3.69
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,THE MINTED APP LTD,https://thebanks.eu/emis/the-minted-app-355059,buying and saving in gold via e-wallet account,3.25
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,THE PAYMENT FIRM LTD,https://thebanks.eu/emis/the-payment-firm-355280,international transfers,2.31
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Think Money Limited,https://thebanks.eu/emis/think-money-354998,providing payment cards and current accounts,3.51
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Tipalti Europe Ltd,https://thebanks.eu/emis/tipalti-europe-355278,providing payment processing platform,2.83
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Tompay Ltd,https://thebanks.eu/emis/tompay-355247,providing individual accounts,3.09
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,TOTIPAY LIMITED,https://thebanks.eu/emis/totipay-355254,providing e-wallets and m-wallets,3.41
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Transactive Systems Ltd,https://thebanks.eu/emis/transactive-systems-354846,providing payment platform,3.31
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Transactworld Limited,https://thebanks.eu/emis/transactworld-354847,infrastructure components for payment processing,3.32
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Transferra Un Limited,https://thebanks.eu/emis/transferra-un-355295,providing IBAN accounts,3.78
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,TRANSWAP TECHNOLOGIES (UK) LIMITED,https://thebanks.eu/emis/transwap-technologies-uk-355298,alternative business banking,3.09
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Travelex Europe Limited,https://thebanks.eu/emis/travelex-europe-354849,issuing travel cards,2.65
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,TrueLayer Limited,https://thebanks.eu/emis/truelayer-355199,providing open finance platform,3.31
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Tyncofex Ltd,https://thebanks.eu/emis/tyncofex-355175,providing payment accounts,waiting list
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Uber Payments UK Limited,https://thebanks.eu/emis/uber-payments-uk-355342,payment processing for Uber,internal entity
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,UK First Fintech Limited,https://thebanks.eu/emis/uk-first-fintech-355089,providing IBAN accounts and payment cards,2.70
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,UKFX Holdings Ltd,https://thebanks.eu/emis/ukfx-holdings-355169,global currency transfers,2.85
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Valitor Limited,https://thebanks.eu/emis/valitor-354977,payment acceptance and processing,3.27
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,VFX Financial PLC,https://thebanks.eu/emis/vfx-financial-354989,foreign exchange and remittances,3.10
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Viola Money (Europe) Ltd,https://thebanks.eu/emis/viola-money-europe-354855,digital payments,in administration
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Vitesse PSP Limited,https://thebanks.eu/emis/vitesse-psp-354853,international bank payments,2.88
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,W1TTY Global Ltd,https://thebanks.eu/emis/w1tty-global-355242,providing payment cards,3.09
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,WEAVEPAY LIMITED,https://thebanks.eu/emis/weavepay-355256,providing IBAN accounts and payment cards,3.78
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,WECOLLECT (LONDON) LIMITED,https://thebanks.eu/emis/wecollect-london-355198,payment solutions for Chinese payment market,2.93
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,WireBloom LTD,https://thebanks.eu/emis/wirebloom-354841,international card processing,3.17
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,WTUK Limited,https://thebanks.eu/emis/wtuk-354862,creating innovative financial technology solutions,2.77
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,xpate ltd,https://thebanks.eu/emis/xpate-355086,providing payment and card processing services,3.35
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,YoYo Wallet Limited,https://thebanks.eu/emis/yoyo-wallet-354864,providing payment infrastructure,3.14
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Ziglu Limited,https://thebanks.eu/emis/ziglu-355135,alternative banking and crypto trading,3.61
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Zota Technologies (UK) Limited,https://thebanks.eu/emis/zota-technologies-uk-355273,payment acceptance and processing,3.24
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Azimo Ltd,https://thebanks.eu/emis/azimo-354762,international money transfers,acquired
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,CB Payments Ltd,https://thebanks.eu/emis/cb-payments-354772,providing cryptocurrency platform,3.68
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Contis Financial Services Limited,https://thebanks.eu/emis/contis-financial-services-354777,end-to-end banking and payments solutions,acquired
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Epayments Systems Ltd,https://thebanks.eu/emis/epayments-systems-354789,online payments for affiliate marketing industry,closed down
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,MONESE LTD,https://thebanks.eu/emis/monese-355074,digital banking and payment services,4.04
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Prepay Technologies Ltd,https://thebanks.eu/emis/prepay-technologies-354832,digital banking infrastructure services,3.58
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Revolut Ltd,https://thebanks.eu/emis/revolut-354834,offering banking services,4.29
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,VertoFX Ltd,https://thebanks.eu/emis/vertofx-355178,B2B foreign exchange payments,4.17
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Wirex Limited,https://thebanks.eu/emis/wirex-354860,providing crypto exchange platform,3.66
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,WorldRemit Ltd,https://thebanks.eu/emis/worldremit-354879,international money transfers,3.78
United Kingdom,https://thebanks.eu/list-of-emis/United-Kingdom,Authpay Ltd,https://thebanks.eu/emis/authpay-355252,,coming soon
