StoreName,ProductCategory,ProductSubcategory,ProductURL,ProductTitle,ProductBrand,ProductPrice
Kroger,Fresh Fruits & Vegetables,Dressings & Dips,https://www.kroger.com/p/wholly-guacamole-classic-mild-guacamole/0061611286670?fulfillment=PICKUP,Wholly Guacamole Classic Mild Guacamole,Wholly Guacamole Classic Mild Guacamole,3.99
Kroger,Fresh Fruits & Vegetables,Fresh Fruit,https://www.kroger.com/p/aprium-apricots/0000000003422?fulfillment=PICKUP,Aprium Apricots,Aprium Apricots,0.89
Kroger,Natural & Organic,Organic Produce,https://www.kroger.com/p/organic-black-plums/0000000094040?fulfillment=PICKUP,Organic Black Plums,Organic Black Plums,1.75
Kroger,Fresh Fruits & Vegetables,Dressings & Dips,https://www.kroger.com/p/wholly-guacamole-classic-mild-guacamole-minis/0061611203195?fulfillment=PICKUP,Wholly Guacamole Classic Mild Guacamole Minis,Wholly Guacamole Classic Mild Guacamole Minis,6.79
Kroger,Fresh Fruits & Vegetables,Fresh Fruit,https://www.kroger.com/p/organic-white-peaches/0000000094401?fulfillment=PICKUP,Organic White Peaches,Organic White Peaches,0.92
Kroger,Fresh Fruits & Vegetables,Dressings & Dips,https://www.kroger.com/p/wholly-guacamole-chunky-medium-guacamole/0061611286671?fulfillment=PICKUP,Wholly Guacamole® Chunky Medium Guacamole,Wholly Guacamole® Chunky Medium Guacamole,3.99
Kroger,Natural & Organic,Deli,https://www.kroger.com/p/frontera-foods-jalapeno-cilantro-salsa-case-of-6/1060418311040?fulfillment=PICKUP,Frontera® Foods Jalapeno Cilantro Salsa Case of 6,Frontera® Foods Jalapeno Cilantro Salsa Case of 6,45.12
Kroger,Pantry,Condiments & Salad Dressings,https://www.kroger.com/p/frontera-foods-tomatillo-salsa-case-of-6/1060418311050?fulfillment=PICKUP,Frontera® Foods Tomatillo Salsa Case of 6,Frontera® Foods Tomatillo Salsa Case of 6,45.12
Kroger,Pantry,Condiments & Salad Dressings,https://www.kroger.com/p/simple-truth-plant-based-spicy-ranch-dressing/0001111010107?fulfillment=PICKUP,Simple Truth® Plant Based Spicy Ranch Dressing,Simple Truth® Plant Based Spicy Ranch Dressing,4.49
Kroger,Fresh Fruits & Vegetables,Fresh Fruit,https://www.kroger.com/p/golden-honeydew-melon/0000000003100?fulfillment=PICKUP,Golden Honeydew Melon,Golden Honeydew Melon,4.99
Kroger,Fresh Fruits & Vegetables,Dressings & Dips,https://www.kroger.com/p/brianna-s-organic-real-french-vinaigrette-dressing/0002727110303?fulfillment=PICKUP,Brianna's Organic Real French Vinaigrette Dressing,Brianna's Organic Real French Vinaigrette Dressing,4.29
Kroger,Pantry,Condiments & Salad Dressings,https://www.kroger.com/p/texas-texas-taco-truck-medium-style-salsa/0070221835047?fulfillment=PICKUP,Texas-Texas™ Taco Truck Medium Style Salsa,Texas-Texas™ Taco Truck Medium Style Salsa,5.49
Kroger,Fresh Fruits & Vegetables,Dressings & Dips,https://www.kroger.com/p/simply-organic-spinach-dip-mix/0008983615715?fulfillment=PICKUP,Simply Organic Spinach Dip Mix,Simply Organic Spinach Dip Mix,1.55
Kroger,Pantry,Condiments & Salad Dressings,https://www.kroger.com/p/marzetti-honey-french-salad-dressing/0007020050444?fulfillment=PICKUP,Marzetti Honey French Salad Dressing,Marzetti Honey French Salad Dressing,0
Kroger,Fresh Fruits & Vegetables,Dressings & Dips,https://www.kroger.com/p/brianna-s-organic-mango-vinaigrette-dressing/0002727110305?fulfillment=PICKUP,Brianna's® Organic Mango Vinaigrette Dressing,Brianna's® Organic Mango Vinaigrette Dressing,4.29
Kroger,Pantry,Condiments & Salad Dressings,https://www.kroger.com/p/my-brothers-valley-blend-salsa/0018085500048?fulfillment=PICKUP,My Brothers Valley Blend Salsa,My Brothers Valley Blend Salsa,5.99
Kroger,Natural & Organic,Grocery,https://www.kroger.com/p/la-tourangelle-organic-balsamic-vinaigrette/0085000369580?fulfillment=PICKUP,La Tourangelle® Organic Balsamic Vinaigrette,La Tourangelle® Organic Balsamic Vinaigrette,52.99
Kroger,Pantry,Condiments & Salad Dressings,https://www.kroger.com/p/mateo-s-habanero-gluten-free-gourmet-salsa/0085810200420?fulfillment=PICKUP,Mateo's Habanero Gluten-Free Gourmet Salsa,Mateo's Habanero Gluten-Free Gourmet Salsa,5.49
Kroger,Pantry,Condiments & Salad Dressings,https://www.kroger.com/p/good-seasons-zesty-italian-dressing-recipe-seasoning-mix/0004300097903?fulfillment=PICKUP,Good Seasons Zesty Italian Dressing & Recipe Seasoning Mix,Good Seasons Zesty Italian Dressing & Recipe Seasoning Mix,1.99
Kroger,Pantry,Condiments & Salad Dressings,https://www.kroger.com/p/skinnygirl-fat-free-sugar-free-poppyseed-salad-dressing/0007468300592?fulfillment=PICKUP,Skinnygirl Fat-Free | Sugar-Free Poppyseed Salad Dressing,Skinnygirl Fat-Free | Sugar-Free Poppyseed Salad Dressing,3.29
Kroger,Deli,"Hummus, Salsa, Dips & Snacks",https://www.kroger.com/p/queso-blanco-dip/0071921210113?fulfillment=PICKUP,Queso Blanco Dip,Queso Blanco Dip,4.99
Kroger,Fresh Fruits & Vegetables,Dressings & Dips,https://www.kroger.com/p/marzetti-spinach-veggie-dip/0007020052205?fulfillment=PICKUP,Marzetti® Spinach Veggie Dip,Marzetti® Spinach Veggie Dip,4.49
Kroger,Fresh Fruits & Vegetables,Dressings & Dips,https://www.kroger.com/p/good-seasons-italian-salad-dressing-recipe-mix-packets-with-cruet-2-count/0004300097868?fulfillment=PICKUP,Good Seasons Italian Salad Dressing & Recipe Mix Packets with Cruet 2 Count,Good Seasons Italian Salad Dressing & Recipe Mix Packets with Cruet 2 Count,0
Kroger,Pantry,Condiments & Salad Dressings,https://www.kroger.com/p/marzetti-poppyseed-dressing/0007020020024?fulfillment=PICKUP,Marzetti Poppyseed Dressing,Marzetti Poppyseed Dressing,0
Kroger,Fresh Fruits & Vegetables,Dressings & Dips,https://www.kroger.com/p/yucatan-chunky-green-chile-mild-guacamole/0076711951560?fulfillment=PICKUP,Yucatan Chunky Green Chile Mild Guacamole,Yucatan Chunky Green Chile Mild Guacamole,3
Kroger,Meat & Seafood,Pork & Ham,https://www.kroger.com/p/bob-s-red-mill-texturized-vegetable-protein-gluten-free-case-of-4-12-oz/0074615583072?fulfillment=PICKUP,Bob's Red Mill - Texturized Vegetable Protein Gluten/free - Case of 4-12 OZ,Bob's Red Mill - Texturized Vegetable Protein Gluten/free - Case of 4-12 OZ,31.93
Kroger,Meat & Seafood,Pork & Ham,https://www.kroger.com/p/field-trip-stick-cracked-pepper-case-of-24-1-oz-/0074615564409?fulfillment=PICKUP,Field Trip Stick - Cracked Pepper - Case of 24 - 1 oz.,Field Trip Stick - Cracked Pepper - Case of 24 - 1 oz.,57
Kroger,Meat & Seafood,Beef,https://www.kroger.com/p/epic-bar-pork-maple-uncured-bacon-case-of-12-1-5-oz-/0074615564341?fulfillment=PICKUP,Epic - Bar - Pork - Maple - Uncured Bacon - Case of 12 - 1.5 oz.,Epic - Bar - Pork - Maple - Uncured Bacon - Case of 12 - 1.5 oz.,50.29
Kroger,Fresh Fruits & Vegetables,Party Trays,https://www.kroger.com/p/melissa-s-fruit-hamper-gift-basket-approximate-delivery-time-3-5-days-/0004525514060?fulfillment=PICKUP,Melissa's Fruit Hamper Gift Basket (Approximate Delivery Time 3-5 Days),Melissa's Fruit Hamper Gift Basket (Approximate Delivery Time 3-5 Days),0
Kroger,Fresh Fruits & Vegetables,Party Trays,https://www.kroger.com/p/taylor-farms-snap-peas-dip-snack-tray/0082486200698?fulfillment=PICKUP,Taylor Farms® Snap Peas & Dip Snack Tray,Taylor Farms® Snap Peas & Dip Snack Tray,2.99
Kroger,Fresh Fruits & Vegetables,Party Trays,https://www.kroger.com/p/taylor-farms-veggies-hummus-snack-tray/0003022311282?fulfillment=PICKUP,Taylor Farms® Veggies & Hummus Snack Tray,Taylor Farms® Veggies & Hummus Snack Tray,2.99
Kroger,Fresh Fruits & Vegetables,Party Trays,https://www.kroger.com/p/small-ranch-dip-vegetable-tray/0063912388046?fulfillment=PICKUP,Small Ranch Dip Vegetable Tray,Small Ranch Dip Vegetable Tray,12.99
Kroger,Deli,Party Platters,https://www.kroger.com/p/small-no-dip-vegetable-tray/0063912388045?fulfillment=PICKUP,Small No Dip Vegetable Tray,Small No Dip Vegetable Tray,9.99
Kroger,Fresh Fruits & Vegetables,Party Trays,https://www.kroger.com/p/marzetti-vegetable-tray-with-ranch-veggie-dip/0063912388047?fulfillment=PICKUP,Marzetti Vegetable Tray with Ranch Veggie Dip,Marzetti Vegetable Tray with Ranch Veggie Dip,18.99
Kroger,Fresh Fruits & Vegetables,Party Trays,https://www.kroger.com/p/fresh-cut-fruit-large-party-tray-with-dip/0063912389448?fulfillment=PICKUP,Fresh Cut Fruit Large Party Tray with Dip,Fresh Cut Fruit Large Party Tray with Dip,22.99
Kroger,Fresh Fruits & Vegetables,Packaged Produce,https://www.kroger.com/p/fresh-cut-mixed-fruit-bowl-with-melons-and-berries/0063912389497?fulfillment=PICKUP,Fresh Cut Mixed Fruit Bowl with Melons and Berries,Fresh Cut Mixed Fruit Bowl with Melons and Berries,11.99
Kroger,Fresh Fruits & Vegetables,Packaged Produce,https://www.kroger.com/p/taylor-farms-turkey-cheddar-cheese-snack-pack/0082486270112?fulfillment=PICKUP,Taylor Farms® Turkey & Cheddar Cheese Snack Pack,Taylor Farms® Turkey & Cheddar Cheese Snack Pack,3.29
Kroger,Fresh Fruits & Vegetables,Party Trays,https://www.kroger.com/p/fresh-cut-fruit-small-party-tray/0063912389445?fulfillment=PICKUP,Fresh Cut Fruit Small Party Tray,Fresh Cut Fruit Small Party Tray,10.99
Kroger,Fresh Fruits & Vegetables,Party Trays,https://www.kroger.com/p/kroger-veggie-tray-with-turkey-sausage-meat-and-cheese/0001111091225?fulfillment=PICKUP,Kroger® Veggie Tray with Turkey Sausage Meat and Cheese,Kroger® Veggie Tray with Turkey Sausage Meat and Cheese,13.99
Kroger,Fresh Fruits & Vegetables,Party Trays,https://www.kroger.com/p/simple-truth-organic-vegetable-tray-with-dip/0001111091134?fulfillment=PICKUP,Simple Truth Organic™ Vegetable Tray with Dip,Simple Truth Organic™ Vegetable Tray with Dip,6.49
Kroger,Fresh Fruits & Vegetables,Party Trays,https://www.kroger.com/p/kroger-veggie-tray/0001111002462?fulfillment=PICKUP,Kroger® Veggie Tray,Kroger® Veggie Tray,9.99
Kroger,Fresh Fruits & Vegetables,Party Trays,https://www.kroger.com/p/kroger-vegetable-snack-tray-with-ranch-dip/0001111091484?fulfillment=PICKUP,Kroger® Vegetable Snack Tray with Ranch Dip,Kroger® Vegetable Snack Tray with Ranch Dip,2.49
Kroger,Fresh Fruits & Vegetables,Party Trays,https://www.kroger.com/p/kroger-veggie-tray-with-dip/0001111091132?fulfillment=PICKUP,Kroger® Veggie Tray with Dip,Kroger® Veggie Tray with Dip,9.99
Kroger,Fresh Fruits & Vegetables,Party Trays,https://www.kroger.com/p/fresh-cut-fruit-large-party-tray/0063912389447?fulfillment=PICKUP,Fresh Cut Fruit Large Party Tray,Fresh Cut Fruit Large Party Tray,20.99
Kroger,Fresh Fruits & Vegetables,Fresh Fruit,https://www.kroger.com/p/red-cactus-pears/0000000054845?fulfillment=PICKUP,Red Cactus Pears,Red Cactus Pears,0.5
Kroger,Fresh Fruits & Vegetables,Fresh Fruit,https://www.kroger.com/p/kroger-sliced-cantaloupe/0063912389458?fulfillment=PICKUP,Kroger® Sliced Cantaloupe,Kroger® Sliced Cantaloupe,5.99
Kroger,Fresh Fruits & Vegetables,Fresh Fruit,https://www.kroger.com/p/temple-oranges/0000000004387?fulfillment=PICKUP,Temple Oranges,Temple Oranges,0
Kroger,Fresh Fruits & Vegetables,Party Trays,https://www.kroger.com/p/veggie-tray-with-dip/0001111091133?fulfillment=PICKUP,Veggie Tray with Dip,Veggie Tray with Dip,5.99
Kroger,Fresh Fruits & Vegetables,Fresh Fruit,https://www.kroger.com/p/cortland-apples/0000000004106?fulfillment=PICKUP,Cortland Apples,Cortland Apples,0
Kroger,Fresh Fruits & Vegetables,Fresh Fruit,https://www.kroger.com/p/rockit-apples-shuttle-pack/0088828940351?fulfillment=PICKUP,Rockit Apples Shuttle Pack,Rockit Apples Shuttle Pack,7.49
Kroger,Fresh Fruits & Vegetables,Packaged Produce,https://www.kroger.com/p/frieda-s-rambas-rambutans/0003784203799?fulfillment=PICKUP,Frieda's® Rambas™ Rambutans,Frieda's® Rambas™ Rambutans,3.99
Kroger,Fresh Fruits & Vegetables,Fresh Fruit,https://www.kroger.com/p/zespri-sungold-fresh-kiwi-fruit/0081884902001?fulfillment=PICKUP,Zespri™ Sungold™ Fresh Kiwi Fruit,Zespri™ Sungold™ Fresh Kiwi Fruit,4.79
Kroger,Fresh Fruits & Vegetables,Fresh Fruit,https://www.kroger.com/p/rio-rico-okra/0081316200278?fulfillment=PICKUP,Rio Rico Okra,Rio Rico Okra,3.49
Kroger,Fresh Fruits & Vegetables,Fresh Fruit,https://www.kroger.com/p/large-cameo-apples/0000000003066?fulfillment=PICKUP,Large Cameo Apples,Large Cameo Apples,0
Kroger,Fresh Fruits & Vegetables,Fresh Cut Fruit & Vegetables,https://www.kroger.com/p/fresh-cut-seedless-watermelon/0063912389400?fulfillment=PICKUP,Fresh Cut Seedless Watermelon,Fresh Cut Seedless Watermelon,2.49
Kroger,Fresh Fruits & Vegetables,Fresh Cut Fruit & Vegetables,https://www.kroger.com/p/fresh-cut-pineapple-chunks/0063912389429?fulfillment=PICKUP,Fresh Cut Pineapple Chunks,Fresh Cut Pineapple Chunks,10
Kroger,Fresh Fruits & Vegetables,Fresh Cut Fruit & Vegetables,https://www.kroger.com/p/fresh-cut-watermelon-quarter/0063912389466?fulfillment=PICKUP,Fresh Cut Watermelon Quarter,Fresh Cut Watermelon Quarter,6.99
Kroger,Fresh Fruits & Vegetables,Fresh Cut Fruit & Vegetables,https://www.kroger.com/p/fresh-cut-peeled-clementines/0063912389490?fulfillment=PICKUP,Fresh Cut Peeled Clementines,Fresh Cut Peeled Clementines,5.99
Kroger,Fresh Fruits & Vegetables,Fresh Cut Fruit & Vegetables,https://www.kroger.com/p/fresh-cut-mild-fajita-vegetable-mix/0063912388039?fulfillment=PICKUP,Fresh Cut Mild Fajita Vegetable Mix,Fresh Cut Mild Fajita Vegetable Mix,5
Kroger,Fresh Fruits & Vegetables,Fresh Fruit,https://www.kroger.com/p/fresh-cut-mango/0063912389470?fulfillment=PICKUP,Fresh Cut Mango,Fresh Cut Mango,6.99
Kroger,Fresh Fruits & Vegetables,Fresh Cut Fruit & Vegetables,https://www.kroger.com/p/fresh-cut-strawberry-pineapple-blueberry-bowl/0063912389439?fulfillment=PICKUP,Fresh Cut Strawberry Pineapple & Blueberry Bowl,Fresh Cut Strawberry Pineapple & Blueberry Bowl,11.99
Kroger,Fresh Fruits & Vegetables,Fresh Cut Fruit & Vegetables,https://www.kroger.com/p/fresh-cut-mixed-melon/0063912389410?fulfillment=PICKUP,Fresh Cut Mixed Melon,Fresh Cut Mixed Melon,10
Kroger,Fresh Fruits & Vegetables,Fresh Cut Fruit & Vegetables,https://www.kroger.com/p/fresh-cut-celery-carrot-sticks/0063912388029?fulfillment=PICKUP,Fresh Cut Celery & Carrot Sticks,Fresh Cut Celery & Carrot Sticks,5.99
Kroger,Fresh Fruits & Vegetables,Fresh Cut Fruit & Vegetables,https://www.kroger.com/p/fresh-cut-pineapple-chunks/0063912389427?fulfillment=PICKUP,Fresh Cut Pineapple Chunks,Fresh Cut Pineapple Chunks,7.99
Kroger,Fresh Fruits & Vegetables,Fresh Cut Fruit & Vegetables,https://www.kroger.com/p/fresh-cut-pineapple-chunks/0063912389426?fulfillment=PICKUP,Fresh Cut Pineapple Chunks,Fresh Cut Pineapple Chunks,3
Kroger,Fresh Fruits & Vegetables,Fresh Cut Fruit & Vegetables,https://www.kroger.com/p/fresh-cut-seedless-watermelon/0063912389405?fulfillment=PICKUP,Fresh Cut Seedless Watermelon,Fresh Cut Seedless Watermelon,14.99
Kroger,Fresh Fruits & Vegetables,Fresh Cut Fruit & Vegetables,https://www.kroger.com/p/fresh-cut-seedless-watermelon/0063912389402?fulfillment=PICKUP,Fresh Cut Seedless Watermelon,Fresh Cut Seedless Watermelon,7.29
Kroger,Fresh Fruits & Vegetables,Fresh Cut Fruit & Vegetables,https://www.kroger.com/p/fresh-cut-seedless-watermelon/0063912389401?fulfillment=PICKUP,Fresh Cut Seedless Watermelon,Fresh Cut Seedless Watermelon,3
Kroger,Fresh Fruits & Vegetables,Fresh Cut Fruit & Vegetables,https://www.kroger.com/p/kroger-stir-fry-teriyaki-kit/0001111018238?fulfillment=PICKUP,Kroger® Stir Fry Teriyaki Kit,Kroger® Stir Fry Teriyaki Kit,3.99
Kroger,Fresh Fruits & Vegetables,Fresh Cut Fruit & Vegetables,https://www.kroger.com/p/fresh-cut-honeydew/0063912389414?fulfillment=PICKUP,Fresh Cut Honeydew,Fresh Cut Honeydew,5
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/jimmy-dean-turkey-sausage-egg-cheese-loaded-sausage-bites/0007790000028?fulfillment=PICKUP,Jimmy Dean® Turkey Sausage Egg & Cheese Loaded Sausage Bites,Jimmy Dean® Turkey Sausage Egg & Cheese Loaded Sausage Bites,3.49
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/eckrich-smok-y-beef-breakfast-sausage-links/0002781530061?fulfillment=PICKUP,Eckrich® Smok-Y™ Beef Breakfast Sausage Links,Eckrich® Smok-Y™ Beef Breakfast Sausage Links,2.99
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/oscar-mayer-naturally-hardwood-smoked-thick-cut-bacon-mega-pack/0004470007664?fulfillment=PICKUP,Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon Mega Pack,Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon Mega Pack,9.49
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/simple-truth-traditional-breakfast-sausage-patties/0001111097129?fulfillment=PICKUP,Simple Truth™ Traditional Breakfast Sausage Patties,Simple Truth™ Traditional Breakfast Sausage Patties,3.29
Kroger,Deli,Packaged Deli Meat,https://www.kroger.com/p/boar-s-head-naturally-smoked-traditional-bacon/0004242101480?fulfillment=PICKUP,Boar's Head Naturally Smoked Traditional Bacon,Boar's Head Naturally Smoked Traditional Bacon,6.49
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/john-morrell-smoky-maple-bacon/0007010006003?fulfillment=PICKUP,John Morrell Smoky Maple Bacon,John Morrell Smoky Maple Bacon,3
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/private-selection-duroc-pork-maple-breakfast-sausage-links/0001111061522?fulfillment=PICKUP,Private Selection Duroc Pork Maple Breakfast Sausage Links,Private Selection Duroc Pork Maple Breakfast Sausage Links,3.49
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/devanco-foods-hickory-smoked-beef-bacon/0004100606189?fulfillment=PICKUP,Devanco Foods Hickory Smoked Beef Bacon,Devanco Foods Hickory Smoked Beef Bacon,7.99
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/owens-regular-pork-sausage-roll/0007011000001?fulfillment=PICKUP,Owens® Regular Pork Sausage Roll,Owens® Regular Pork Sausage Roll,3.5
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/private-selection-natural-duroc-pork-traditional-breakfast-sausage-links/0001111061521?fulfillment=PICKUP,Private Selection™ Natural Duroc Pork Traditional Breakfast Sausage Links,Private Selection™ Natural Duroc Pork Traditional Breakfast Sausage Links,3.49
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/kroger-hardwood-smoked-thick-cut-bacon/0001111097210?fulfillment=PICKUP,Kroger® Hardwood Smoked Thick Cut Bacon,Kroger® Hardwood Smoked Thick Cut Bacon,9.99
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/kroger-thick-cut-hardwood-smoked-bacon-big-deal-/0001111097221?fulfillment=PICKUP,Kroger® Thick Cut Hardwood Smoked Bacon BIG Deal!,Kroger® Thick Cut Hardwood Smoked Bacon BIG Deal!,16.99
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/simple-truth-uncured-hardwood-smoked-turkey-bacon/0001111060465?fulfillment=PICKUP,Simple Truth™ Uncured Hardwood Smoked Turkey Bacon,Simple Truth™ Uncured Hardwood Smoked Turkey Bacon,4.79
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/butterball-original-turkey-bacon/0002265530301?fulfillment=PICKUP,Butterball Original Turkey Bacon,Butterball Original Turkey Bacon,4.49
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/hormel-black-label-original-bacon/0003760035160?fulfillment=PICKUP,Hormel Black Label Original Bacon,Hormel Black Label Original Bacon,5.99
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/wright-brand-thick-sliced-hickory-smoked-bacon/0007962146100?fulfillment=PICKUP,Wright® Brand Thick Sliced Hickory Smoked Bacon,Wright® Brand Thick Sliced Hickory Smoked Bacon,9.99
Kroger,Fresh Fruits & Vegetables,Fresh Cut Fruit & Vegetables,https://www.kroger.com/p/fresh-cut-mixed-berries/0063912389435?fulfillment=PICKUP,Fresh Cut Mixed Berries,Fresh Cut Mixed Berries,6.99
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/johnsonville-turkey-breakfast-sausage-links/0007778203059?fulfillment=PICKUP,Johnsonville® Turkey Breakfast Sausage Links,Johnsonville® Turkey Breakfast Sausage Links,0
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/smithfield-thick-cut-naturally-hickory-smoked-bacon/0007080004125?fulfillment=PICKUP,Smithfield Thick Cut Naturally Hickory Smoked Bacon,Smithfield Thick Cut Naturally Hickory Smoked Bacon,5.49
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/johnsonville-fully-cooked-original-breakfast-sausage-links/0007778203057?fulfillment=PICKUP,Johnsonville Fully Cooked Original Breakfast Sausage Links,Johnsonville Fully Cooked Original Breakfast Sausage Links,0
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/johnsonville-vermont-maple-syrup-breakfast-pork-sausage-links/0007778200221?fulfillment=PICKUP,Johnsonville® Vermont Maple Syrup Breakfast Pork Sausage Links,Johnsonville® Vermont Maple Syrup Breakfast Pork Sausage Links,4.59
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/kroger-naturally-hardwood-smoked-sliced-bacon/0001111060578?fulfillment=PICKUP,Kroger® Naturally Hardwood Smoked Sliced Bacon,Kroger® Naturally Hardwood Smoked Sliced Bacon,3.69
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/kroger-traditional-pork-sausage-patties/0001111097045?fulfillment=PICKUP,Kroger® Traditional Pork Sausage Patties,Kroger® Traditional Pork Sausage Patties,2.99
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/kroger-mild-pork-sausage-roll/0001111097298?fulfillment=PICKUP,Kroger® Mild Pork Sausage Roll,Kroger® Mild Pork Sausage Roll,2.49
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/wright-brand-thick-cut-applewood-bacon-real-wood-smoked-and-thick-sliced/0007962100001?fulfillment=PICKUP,Wright Brand Thick Cut Applewood Bacon Real Wood Smoked and Thick Sliced,Wright Brand Thick Cut Applewood Bacon Real Wood Smoked and Thick Sliced,9.99
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/kroger-fully-cooked-hardwood-smoke-flavor-traditional-bacon/0001111097205?fulfillment=PICKUP,Kroger® Fully Cooked Hardwood Smoke Flavor Traditional Bacon,Kroger® Fully Cooked Hardwood Smoke Flavor Traditional Bacon,3.79
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/oscar-mayer-fully-cooked-thick-cut-bacon/0004470006662?fulfillment=PICKUP,Oscar Mayer Fully Cooked Thick Cut Bacon,Oscar Mayer Fully Cooked Thick Cut Bacon,4
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/kroger-original-breakfast-sausage-links/0001111097293?fulfillment=PICKUP,Kroger® Original Breakfast Sausage Links,Kroger® Original Breakfast Sausage Links,2.99
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/oscar-mayer-naturally-hardwood-smoked-bacon/0004470001988?fulfillment=PICKUP,Oscar Mayer Naturally Hardwood Smoked Bacon,Oscar Mayer Naturally Hardwood Smoked Bacon,6.99
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/johnsonville-original-recipe-breakfast-pork-sausage-links/0007778200276?fulfillment=PICKUP,Johnsonville® Original Recipe Breakfast Pork Sausage Links,Johnsonville® Original Recipe Breakfast Pork Sausage Links,4.59
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/smithfield-naturally-hickory-smoked-hometown-bacon/0007080004118?fulfillment=PICKUP,Smithfield Naturally Hickory Smoked Hometown Bacon,Smithfield Naturally Hickory Smoked Hometown Bacon,5.49
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/oscar-mayer-naturally-hardwood-smoked-thick-cut-bacon/0004470001990?fulfillment=PICKUP,Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon,Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon,6.99
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/jimmy-dean-premium-pork-hot-breakfast-sausage-roll/0007790011563?fulfillment=PICKUP,Jimmy Dean® Premium Pork Hot Breakfast Sausage Roll,Jimmy Dean® Premium Pork Hot Breakfast Sausage Roll,4.99
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/jimmy-dean-regular-premium-pork-sausage-roll/0007790011553?fulfillment=PICKUP,Jimmy Dean® Regular Premium Pork Sausage Roll,Jimmy Dean® Regular Premium Pork Sausage Roll,4.99
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/oscar-mayer-original-fully-cooked-bacon/0004470006647?fulfillment=PICKUP,Oscar Mayer Original Fully Cooked Bacon,Oscar Mayer Original Fully Cooked Bacon,4
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/hormel-natural-choice-fully-cooked-uncured-bacon/0003760048760?fulfillment=PICKUP,Hormel® Natural Choice® Fully Cooked Uncured Bacon,Hormel® Natural Choice® Fully Cooked Uncured Bacon,4.99
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/jimmy-dean-simple-scrambles-sausage-breakfast-cup/0007790065047?fulfillment=PICKUP,Jimmy Dean Simple Scrambles® Sausage Breakfast Cup,Jimmy Dean Simple Scrambles® Sausage Breakfast Cup,3.5
Kroger,Meat & Seafood,Bacon & Breakfast Sausage,https://www.kroger.com/p/johnsonville-vermont-maple-syrup-breakfast-pork-sausage-links/0007778200221?fulfillment=PICKUP,Johnsonville® Vermont Maple Syrup Breakfast Pork Sausage Links,Johnsonville® Vermont Maple Syrup Breakfast Pork Sausage Links,4.59
