url_scraper,URL,Title,Author,Date
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/dubai-airshow-2021-altadrea-teledyne-flir-announce-teaming-agreement,"Dubai Airshow 2021: Altadrea, Teledyne FLIR announce teaming agreement",By Charles Forrester,15 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/russia-begins-s-400-deliveries-to-india,Russia begins S-400 deliveries to India,By Rahul Bedi,15 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/sang-confirms-vl-mica-acquisition,SANG confirms VL MICA acquisition,By Jeremy Binnie,11 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/update-czech-mod-suspends-tracked-ifv-procurement,Update: Czech MoD suspends tracked IFV procurement,By Ondrej Stratilik & Nicholas Fiorenza,11 November 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/israel-tests-groundbreaking-airborne-laser,Israel tests ‘groundbreaking' airborne laser,By Yaakov Lappin,23 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/zambian-military-parades-new-equipment,Zambian military parades new equipment,By Erwan de Cherisey,22 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/south-korea-to-test-new-counter-uav-system-aimed-at-protecting-military-facilities,South Korea to test new counter-UAV system aimed at protecting military facilities,By Alessandra Giovanzanti,22 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/aerojet-rocketdyne-completes-opfires-phase-2-full-scale-static-propulsion-test,Aerojet Rocketdyne completes OpFires Phase 2 full-scale static propulsion test,By Robin Hughes,22 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/northrop-grumman-awarded-contract-to-sustain-minuteman-iii-propulsion_18456,Northrop Grumman awarded contract to sustain Minuteman III propulsion,By Robin Hughes,21 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/bangladesh-army-inducts-new-300-mm-mrls,Bangladesh Army inducts new 300 mm MRLs,By Gabriel Dominguez & Samuel Cranny-Evans,21 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/rafael-networks-python-5-short-range-air-to-air-missile-with-global-link-sdr,Rafael networks Python-5 short-range air-to-air missile with Global Link SDR,By Robin Hughes,18 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/northrop-grumman-awarded-contract-to-sustain-minuteman-iii-propulsion,Northrop Grumman awarded contract to sustain Minuteman III propulsion,By Robin Hughes,17 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/taiwan-signs-usd175-billion-weapons-contract-with-us,Taiwan signs USD1.75 billion weapons contract with US,By J Michael Cole,17 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/us-army-defends-plans-to-cut-small-arms-ammunition-buy-in-2022,US Army defends plans to cut small arms ammunition buy in 2022,By Ashley Roque,15 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/natos-innovation-generator-to-launch-at-june-summit-but-details-unclear,"NATO's innovation generator to launch at June summit, but details unclear",By Brooks Tigner,10 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/madex-2021-lig-nex1-hanwha-systems-showcase-competing-designs-for-rokns-ciws-ii-programme,"MADEX 2021: LIG Nex1, Hanwha Systems showcase competing designs for RoKN's CIWS-II programme",By Dae Young Kim & Gabriel Dominguez,09 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/usn-axes-jsow-er-in-favour-of-jassm-er-buy,USN axes JSOW ER in favour of JASSM-ER buy,By Richard Scott,09 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/raaf-flies-f-35a-fighter-aircraft-with-full-weapons-load-for-the-first-time,RAAF flies F-35A fighter aircraft with full weapons load for the first time,By Alessandra Giovanzanti,08 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/taiwan-testing-ship-borne-sea-oryx-short-range-air-defence-system,"Taiwan testing ship-borne ‘Sea Oryx' short-range, air-defence system",By J Michael Cole,08 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/norincos-pcl-181-sph-in-service-with-plagfs-71st-group-army,Norinco's PCL-181 SPH in service with PLAGF's 71st Group Army,By Mark Cazalet & Gabriel Dominguez,08 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/uk-selects-jagm-for-apache,UK selects JAGM for Apache,By Gareth Jennings,07 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/china-continues-to-invest-heavily-in-advanced-wind-tunnel-facilities,China continues to invest heavily in advanced wind tunnel facilities,By Andrew Tate,07 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/saab-raytheon-demonstrate-new-84-mm-guided-modular-munition,"Saab, Raytheon demonstrate new 84 mm Guided Modular Munition",By Robin Hughes,07 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/top-us-air-force-officer-endorses-palletised-munitions-experiments,Top US Air Force officer endorses palletised munitions experiments,By Pat Host,04 June 2021
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/us-army-awaits-imminent-ibcs-production-decision,US Army awaits imminent IBCS production decision,By Ashley Roque,12 January 2021
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/us-navy-eyes-passive-targeting-capability-for-mq-8c-fire-scout-uas,US Navy eyes passive targeting capability for MQ-8C Fire Scout UAS,By Richard Scott,11 January 2021
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/pentagon-issues-5g-integration-plan-eyes-experimentation-expansion,"Pentagon issues 5G integration plan, eyes experimentation expansion",By Carlo Munoz,11 January 2021
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/north-korea-developing-nuclear-powered-submarine-tactical-nuclear-missiles-says-kim-jong-un,"North Korea developing nuclear-powered submarine, tactical nuclear missiles, says Kim Jong-un",By Gabriel Dominguez & Dae Young Kim,11 January 2021
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/us-army-aims-to-have-iron-dome-deployment-ready-by-september,US Army aims to have Iron Dome deployment ready by September,By Ashley Roque,08 January 2021
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/afrl-to-flight-test-lash-system-for-personnel-recovery-from-light-aircraft,AFRL to flight test LASH system for personnel recovery from light aircraft,By Richard Scott,08 January 2021
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/us-lawmakers-strengthen-jstars-aircraft-retirement-requirements,US lawmakers strengthen JSTARS aircraft retirement requirements,By Pat Host,06 January 2021
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/us-army-receives-second-iron-dome-battery,US Army receives second Iron Dome battery,By Ashley Roque,05 January 2021
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/usaf-terma-conclude-idiq-for-analq-213-ew-controller,"USAF, Terma conclude IDIQ for AN/ALQ-213 EW controller",By Richard Scott,05 January 2021
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/china-equipping-soldiers-in-tibet-with-personal-electronic-equipment-to-boost-combat-efficiency,China equipping soldiers in Tibet with personal electronic equipment to boost combat efficiency,By Gabriel Dominguez & Amael Kotlarski,05 January 2021
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/uae-orders-additional-globaleye-aewc-aircraft,UAE orders additional GlobalEye AEW&C aircraft,By Gareth Jennings,04 January 2021
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/us-armys-ivas-programme-incurs-steep-funding-cut,US Army's IVAS programme incurs steep funding cut,By Ashley Roque,29 December 2020
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/hanwha-systems-secures-contract-for-second-batch-of-indigenous-c2a-command-and-control-systems,Hanwha Systems secures contract for second batch of indigenous C2A command-and-control systems,By Gabriel Dominguez & Dae Young Kim,28 December 2020
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/raytheon-offers-multiple-intelligence-aircraft-solution-to-meet-rokafs-istar-requirement,Raytheon offers multiple-intelligence aircraft solution to meet RoKAF's ISTAR requirement,By Gabriel Dominguez & Dae Young Kim,23 December 2020
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/bae-systems-and-elbit-systems-competing-in-us-army-mobile-howitzer-shoot-off,BAE Systems and Elbit Systems competing in US Army mobile howitzer shoot off,By Ashley Roque,18 December 2020
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/us-air-force-seeks-radar-solutions-for-saudi-air-defence,US Air Force seeks radar solutions for Saudi air defence,By Carlo Munoz,18 December 2020
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/darpas-dynamo-connects-incompatible-datalinks-under-electronic-attack,DARPA's DyNAMO connects incompatible datalinks under electronic attack,By Carlo Munoz,18 December 2020
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/lockheed-martin-conducts-u-2-flight-with-kubernetes-software-containerisation-technology,Lockheed Martin conducts U-2 flight with Kubernetes software containerisation technology,By Pat Host,17 December 2020
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/multi-domain-mesh-networking-opportunities-seen-with-new-satcom-terminal,"Multi-domain, mesh networking opportunities seen with new satcom terminal",By Carlo Munoz,16 December 2020
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/feature-article---cyber-coalition-2020-nato-builds-cyberspace-situational-awareness,Feature article - Cyber Coalition 2020: NATO builds cyberspace situational awareness,By Gerrard Cowan,16 December 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/affinity-trials-electric-aircraft-for-uk,Affinity trials electric aircraft for UK,By Gareth Jennings,14 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/j-20-fighters-start-patrols-in-east-south-china-seas,"J-20 fighters start patrols in East, South China Seas",By Akhil Kadidal & Amit Kalra,14 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/nato-inducts-first-e-3a-into-final-lifetime-extension-programme,NATO inducts first E-3A into Final Lifetime Extension Programme,By Gareth Jennings,13 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/australia-to-require-aud146-billion-to-sustain-f-35-fleet-to-2053,Australia to require AUD14.6 billion to sustain F-35 fleet to 2053,By Akhil Kadidal,13 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/pentagon-budget-2023-services-desire-additional-f-35-aircraft,Pentagon budget 2023: Services desire additional F-35 aircraft,By Gillian Rich,13 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/slovakia-considers-bayraktar-buy-from-turkey,Slovakia considers Bayraktar buy from Turkey,By Gareth Jennings,13 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/draken-europe-awarded-interim-red-air-training-contract-for-uk,Draken Europe awarded interim ‘Red Air' training contract for UK,By Gareth Jennings,13 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/elbit-systems-uk-showcases-skylark-3-hybrid-to-raf,Elbit Systems UK showcases Skylark 3 Hybrid to RAF,By Olivia Savage,13 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/update-indias-helina-atgm-tested-at-high-altitudes,Update: India's Helina ATGM tested at high altitudes,By Akhil Kadidal,12 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/indias-helina-atgm-tested-at-high-altitude,India's Helina ATGM tested at high altitude,By Akhil Kadidal,11 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/argentina-receives-us-state-department-approval-for-t-6-sustainment-and-support-deal,Argentina receives US State Department approval for T-6 sustainment and support deal,By Gillian Rich,11 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/smi-mras-2022-switzerland-details-recent-robotic-and-autonomous-systems-programmes,SMi MRAS 2022: Switzerland details recent robotic and autonomous systems programmes,By Olivia Savage,11 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/hal-iai-to-develop-b767-multi-mission-tanker,"HAL, IAI to develop B767 multi mission tanker",By Akhil Kadidal,11 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/smi-mras-2022-updates-on-uk-heavy-lift-challenge,SMi MRAS 2022: Updates on UK Heavy Lift Challenge,By Olivia Savage,08 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/brazil-demonstrates-h225m-helicopter-interoperability,Brazil demonstrates H225M helicopter interoperability,By Victor Barreira,08 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/kenya-opens-new-pilot-training-centre,Kenya opens new pilot training centre,By Jeremy Binnie,08 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/navy-league-2022-problems-with-aargm-er-first-test-addressed,Navy League 2022: Problems with AARGM-ER first test addressed,By Ashley Roque,07 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/qatar-receives-first-nh90-nfh-helos,Qatar receives first NH90 NFH helos,By Gareth Jennings,07 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/sstl-to-build-satellite-for-uks-project-minerva,SSTL to build satellite for UK's project MINERVA,By Olivia Savage,07 April 2022
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/germany-to-arm-uavs,Germany to arm UAVs,By Gareth Jennings,07 April 2022
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/usmc-mounting-tamir-launcher-on-to-trailer-for-cruise-missile-interceptor,USMC mounting Tamir launcher on to trailer for cruise missile interceptor,By Ashley Roque,03 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/thales-120-mm-2r2m-mortar-system-deliveries-to-begin-for-griffon,Thales 120 mm 2R2M mortar system deliveries to begin for Griffon,By Christopher F Foss,02 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/chinese-army-trains-engaging-targets-at-sea-using-mrls-atgms,"Chinese army trains engaging targets at sea using MRLs, ATGMs",By Gabriel Dominguez & Mark Cazalet,02 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/ael-sistemas-develops-new-red-dot-sight-for-brazilian-army,AEL Sistemas develops new red dot sight for Brazilian Army,By Victor Barreira,01 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/us-army-looks-for-its-conventional-artillery-to-reach-70-km-by-2023,US Army looks for its conventional artillery to reach 70 km by 2023,By Andrew Galer,01 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/south-korea-to-further-develop-military-systems-following-cancellation-of-missile-guidelines,South Korea to further develop military systems following cancellation of missile guidelines,By Gabriel Dominguez,01 June 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/pentagon-budget-2022-us-navy-weapons-request-invests-in-new-weapons-while-maintaining-legacy-acquisitions,Pentagon budget 2022: US Navy weapons request invests in new weapons while maintaining legacy acquisitions,By Michael Fabey,30 May 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/pentagon-budget-2022-us-army-caps-future-prsm-range-at-650-km,Pentagon budget 2022: US Army caps future PrSM range at 650 km,By Ashley Roque,30 May 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/pentagon-budget-2022-army-requests-usd173-billion-kills-seven-programmes,"Pentagon budget 2022: Army requests USD173 billion, kills seven programmes",By Ashley Roque,28 May 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/pentagon-budget-2022-mda-requests-usd2928-million-for-better-awareness-in-space,Pentagon budget 2022: MDA requests USD292.8 million for better awareness in space,By Daniel Wasserbly,28 May 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/peruvian-navy-successfully-test-fires-exocet-block-3-missiles-for-the-first-time,Peruvian Navy successfully test-fires Exocet Block 3 missiles for the first time,By Cesar Cruz Tantalean,14 October 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/pentagon-budget-2022-missile-defense-agency-budget-ticks-lower-at-usd89-billion,Pentagon budget 2022: Missile Defense Agency budget ticks lower at USD8.9 billion,By Daniel Wasserbly,28 May 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/pentagon-budget-2022-aegis-ashore-requests-usd432-million-polish-construction-delays-continue,"Pentagon budget 2022: Aegis Ashore requests USD43.2 million, Polish construction delays continue",By Daniel Wasserbly,28 May 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/pentagon-budget-2022-mda-seeks-usd1733-billion-for-strategic-missile-defence-programme,Pentagon budget 2022: MDA seeks USD1.733 billion for strategic missile defence programme,By Daniel Wasserbly,28 May 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/pentagon-budget-2022-us-navy-submits-flat-topline-funding-request,Pentagon budget 2022: US Navy submits flat topline funding request,By Michael Fabey,28 May 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/taiwanese-navy-completes-trials-of-sea-sword-ii-air-defence-missile,Taiwanese navy completes trials of ‘Sea Sword II' air-defence missile,By J Michael Cole,28 May 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/pentagon-budget-2022-mda-seeks-usd2479-million-to-counter-hypersonic-weapons,Pentagon budget 2022: MDA seeks USD247.9 million to counter hypersonic weapons,By Daniel Wasserbly,28 May 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/pentagon-budget-2022-hypersonic-weapons-would-get-usd38-billion-boost,Pentagon budget 2022: Hypersonic weapons would get USD3.8 billion boost,By Daniel Wasserbly,28 May 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/sea-ceptor-ordered-for-uk-type-31-frigates,Sea Ceptor ordered for UK Type 31 frigates,By Richard Scott,27 May 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/papua-new-guinea-commissions-second-guardian-class-patrol-vessel,Papua New Guinea commissions second Guardian-class patrol vessel,By Ridzwan Rahmat,14 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/hms-vanguard-expected-to-return-to-sea-next-year,HMS Vanguard expected to return to sea next year,By Tim Ripley,14 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/ausa-2021-general-micro-systems-unveils-new-artificial-intelligence-server,AUSA 2021: General Micro Systems unveils new artificial intelligence server,By Carlo Munoz,14 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/india-and-japan-demonstrate-high-tempo-naval-interoperability-at-maritime-exercise,India and Japan demonstrate high-tempo naval interoperability at maritime exercise,By Ridzwan Rahmat,13 October 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/amraam-joint-program-office-completes-second-live-firing-of-new-aim-120d-3,AMRAAM Joint Program Office completes second live firing of new AIM-120D-3,By Robin Hughes,26 May 2021
https://www.janes.com/weapons-news-list,https://www.janes.com/defence-news/weapons-headlines/latest/new-artillery-air-defence-assets-enter-service-with-chinas-xinjiang-military-command,"New artillery, air-defence assets enter service with China's Xinjiang Military Command",By Samuel Cranny-Evans & Mark Cazalet & Gabriel Dominguez & Riccardo Cociani,26 May 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/ausa-2021-pentagon-eyes-new-rapid-fielding-experimentation-series-for-2023,AUSA 2021: Pentagon eyes new ‘rapid fielding' experimentation series for 2023,By Daniel Wasserbly,12 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/hellenic-navy-set-to-receive-new-special-operations-vessel,Hellenic Navy set to receive new special operations vessel,By Dimitrios Mitsopoulos,12 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/philippine-navy-receives-mistral-3-sams-for-new-frigates,Philippine Navy receives Mistral 3 SAMs for new frigates,By Gabriel Dominguez,12 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/myanmar-inaugurates-coastguard-service-with-initial-fleet-of-four-vessels,Myanmar inaugurates coastguard service with initial fleet of four vessels,By Chinmay Kohad & Ridzwan Rahmat,11 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/us-naval-reactors-engineer-arrested-on-espionage-related-charges-involving-sale-of-virginia-class-submarine-data,US Naval Reactors engineer arrested on espionage-related charges involving sale of Virginia-class submarine data,By Michael Fabey,11 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/ausa-2021-uvision-showcases-new-multi-canister-launcher-for-usmc,AUSA 2021: UVision showcases new Multi-Canister Launcher for USMC,By Daniel Wasserbly,11 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/autonomous-apac24-set-for-opv-trials,Autonomous APAC24 set for OPV trials,By Richard Scott,08 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/dalo-signs-framework-agreement-with-oceanscan-mst-to-deliver-lauvs,DALO signs framework agreement with OceanScan-MST to deliver LAUVs,By Nishant Kumar,08 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/spain-orders-four-new-patrol-boats-for-its-paramilitary-police,Spain orders four new patrol boats for its paramilitary police,By David Ing,08 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/greek-corvettes-to-follow-frigates,Greek corvettes to follow frigates,By Euthymius Petrou,08 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/taiwan-starts-building-second-improved-tuo-chiang-class-corvette-for-rocn,Taiwan starts building second improved Tuo Chiang-class corvette for RoCN,By Gabriel Dominguez,07 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/update-north-korea-conducts-test-launch-of-new-surface-to-air-missile,Update: North Korea conducts test-launch of new surface-to-air missile,By Ridzwan Rahmat & Mark Cazalet,07 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/estonia-to-receive-blue-spear-missiles,Estonia to receive Blue Spear missiles,By Yaakov Lappin,07 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/dsme-launches-asr-ii-submarine-rescue-ship-for-south-korean-navy,DSME launches ASR-II submarine rescue ship for South Korean navy,By Gabriel Dominguez & Dae Young Kim,07 October 2021
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/hhi-lays-keel-for-rokns-first-kdx-iii-batch-ii-guided-missile-destroyer,HHI lays keel for RoKN's first KDX-III Batch II guided-missile destroyer,By Gabriel Dominguez & Dae Young Kim,06 October 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/turkey-test-fires-siper-long-range-air-defence-system,Turkey test fires Siper long-range air-defence system,By Lale Sariibrahimoglu,10 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/tokyo-retracts-claim-north-korea-test-launched-two-ballistic-missiles-on-19-october,Tokyo retracts claim North Korea test-launched two ballistic missiles on 19 October,By Kosuke Takahashi,10 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/feindef-2021-arquimea-unveils-qlm-40-loitering-munition,FEINDEF 2021: Arquimea unveils QLM-40 loitering munition,By David Ing & Nicholas Fiorenza,10 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/eos-unveils-t2000-de-variant-turret,EOS unveils T2000-DE variant turret,By Robin Hughes,10 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/czech-mod-suspends-tracked-ifv-procurement,Czech MoD suspends tracked IFV procurement,By Ondrej Stratilik & Nicholas Fiorenza,09 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/feindef-2021-tsds-ibero-armoured-vehicle-family-makes-public-debut,FEINDEF 2021: TSD's Ibero armoured vehicle family makes public debut,By Erwan de Cherisey,09 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/bahamas-defence-force-receives-new-radar-from-us-northcom,Bahamas Defence Force receives new radar from US NORTHCOM,By Alejandro Sanchez,08 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/us-army-awards-usd696-million-contract-for-300kw-class-laser-weapon-development,US Army awards USD69.6 million contract for 300kW-class laser weapon development,By Ashley Roque,05 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/feindef-2021-duma-engineerings-asv350-ready-for-series-production,FEINDEF 2021: Duma Engineering's ASV350 ready for series production,By Erwan de Cherisey,05 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/force-monitoring-indicates-developing-situation-on-ukrainian-border,Force monitoring indicates developing situation on Ukrainian border,By Samuel Cranny-Evans & Thomas Bullock,05 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/elbit-uk-secures-british-army-deployable-training-contract,Elbit UK secures British Army deployable training contract,By Giles Ebbutt,05 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/feindef-2021-expal-prepares-to-deliver-its-first-dual-eimos-mortars,FEINDEF 2021: EXPAL prepares to deliver its first Dual EIMOS mortars,By David Ing,05 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/us-army-reactivates-56th-artillery-command-in-europe,US Army reactivates 56th Artillery Command in Europe,By Ashley Roque,05 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/kazakh-mod-completes-trials-of-kpes-barys-8-infantry-combat-vehicle,Kazakh MoD completes trials of KPE's Barys 8 infantry combat vehicle,By Gabriel Dominguez,05 November 2021
https://www.janes.com/land-news-list,https://www.janes.com/defence-news/land-forces/latest/usmc-plans-aav-divestment-plots-way-to-support-vehicles-sold-to-foreign-nations,"USMC plans AAV divestment, plots way to support vehicles sold to foreign nations",By Ashley Roque,04 November 2021
